,hidden_0_n0,hidden_0_n1,hidden_0_n2,hidden_0_n3,hidden_0_n4,hidden_0_n5,hidden_0_n6,hidden_0_n7,hidden_0_n8,hidden_0_n9,hidden_0_n10,hidden_0_n11,hidden_0_n12,hidden_0_n13,hidden_0_n14,hidden_0_n15,hidden_0_n16,hidden_0_n17,hidden_0_n18,hidden_0_n19,hidden_0_n20,hidden_0_n21,hidden_0_n22,hidden_0_n23,hidden_0_n24,hidden_0_n25,hidden_0_n26,hidden_0_n27,hidden_0_n28,hidden_0_n29,hidden_0_n30,hidden_0_n31,hidden_0_n32,hidden_0_n33,hidden_0_n34,hidden_0_n35,hidden_0_n36,hidden_0_n37,hidden_0_n38,hidden_0_n39,hidden_0_n40,hidden_0_n41,hidden_0_n42,hidden_0_n43,hidden_0_n44,hidden_0_n45,hidden_0_n46,hidden_0_n47,hidden_0_n48,hidden_0_n49,hidden_0_n50,hidden_0_n51,hidden_0_n52,hidden_0_n53,hidden_0_n54,hidden_0_n55,hidden_0_n56,hidden_0_n57,hidden_0_n58,hidden_0_n59,hidden_0_n60,hidden_0_n61,hidden_0_n62,hidden_0_n63,hidden_0_n64,hidden_0_n65,hidden_0_n66,hidden_0_n67,hidden_0_n68,hidden_0_n69,hidden_0_n70,hidden_0_n71,hidden_0_n72,hidden_0_n73,hidden_0_n74,hidden_0_n75,hidden_0_n76,hidden_0_n77,hidden_0_n78,hidden_0_n79,hidden_0_n80,hidden_0_n81,hidden_0_n82,hidden_0_n83,hidden_0_n84,hidden_0_n85,hidden_0_n86,hidden_0_n87,hidden_0_n88,hidden_0_n89,hidden_0_n90,hidden_0_n91,hidden_0_n92,hidden_0_n93,hidden_0_n94,hidden_0_n95,hidden_0_n96,hidden_0_n97,hidden_0_n98,hidden_0_n99,hidden_0_n100,hidden_0_n101,hidden_0_n102,hidden_0_n103,hidden_0_n104,hidden_0_n105,hidden_0_n106,hidden_0_n107,hidden_0_n108,hidden_0_n109,hidden_0_n110,hidden_0_n111,hidden_0_n112,hidden_0_n113,hidden_0_n114,hidden_0_n115,hidden_0_n116,hidden_0_n117,hidden_0_n118,hidden_0_n119,hidden_0_n120,hidden_0_n121,hidden_0_n122,hidden_0_n123,hidden_0_n124,hidden_0_n125,hidden_0_n126,hidden_0_n127,hidden_1_n0,hidden_1_n1,hidden_1_n2,hidden_1_n3,hidden_1_n4,hidden_1_n5,hidden_1_n6,hidden_1_n7,hidden_1_n8,hidden_1_n9,hidden_1_n10,hidden_1_n11,hidden_1_n12,hidden_1_n13,hidden_1_n14,hidden_1_n15,hidden_1_n16,hidden_1_n17,hidden_1_n18,hidden_1_n19,hidden_1_n20,hidden_1_n21,hidden_1_n22,hidden_1_n23,hidden_1_n24,hidden_1_n25,hidden_1_n26,hidden_1_n27,hidden_1_n28,hidden_1_n29,hidden_1_n30,hidden_1_n31,hidden_1_n32,hidden_1_n33,hidden_1_n34,hidden_1_n35,hidden_1_n36,hidden_1_n37,hidden_1_n38,hidden_1_n39,hidden_1_n40,hidden_1_n41,hidden_1_n42,hidden_1_n43,hidden_1_n44,hidden_1_n45,hidden_1_n46,hidden_1_n47,hidden_1_n48,hidden_1_n49,hidden_1_n50,hidden_1_n51,hidden_1_n52,hidden_1_n53,hidden_1_n54,hidden_1_n55,hidden_1_n56,hidden_1_n57,hidden_1_n58,hidden_1_n59,hidden_1_n60,hidden_1_n61,hidden_1_n62,hidden_1_n63
hidden_1_n40,0.863993,2.2054684,0.83410496,0.82678294,2.65324,1.3397204,0.58015275,3.3032022,1.5734081,0.055887587,1.0667927,1.3688688,0.46732828,2.771249,0.82368124,2.7046103,0.20135416,0.09476262,0.25552696,3.1898656,0.25341108,0.78286433,0.7590664,0.2518668,0.2462784,1.636198,0.6242607,2.4504726,0.5873099,1.4016665,3.0949273,0.16168807,0.5501542,2.0553293,2.7776701,0.6608808,1.935522,5.1975365,1.6124833,4.393547,0.5990582,0.8311837,0.40823582,1.4797736,0.42629293,1.1287131,0.87297845,1.3786879,0.5211963,0.65115476,0.019180167,2.3176017,0.8296393,1.4246882,3.3016026,1.3066543,1.4235659,1.9135216,0.071108304,3.4091976,0.23426798,1.1090281,0.9813512,2.5915575,0.5978543,0.7525884,2.4146779,0.08217313,1.5805542,1.3131084,0.46944213,1.8773675,1.7832516,0.1954157,0.5942549,0.3534628,1.2152778,2.0420141,1.1097683,0.13293345,1.0293511,1.1888971,0.52726156,2.4681938,0.37276295,0.022522282,3.325344,0.40291882,1.0484084,3.55563,3.1692128,1.5323997,0.6050569,1.2814826,0.6298254,0.933825,2.456655,0.7205949,0.2888989,1.0608009,0.76418513,1.356292,0.8326351,1.5028105,2.7600484,0.7276407,0.25358564,1.2621051,2.2711174,1.6141983,4.1445575,0.5420158,0.7337769,2.0952084,1.3394954,2.8081615,1.5449951,3.6668806,0.31027943,1.0032847,1.3175726,0.68635744,1.1670605,3.6924734,0.34134448,1.0460868,1.4567213,0.99929184,1.391074,0.36491892,0.31371573,1.4747102,0.8397851,0.2785297,1.4785274,0.8494267,2.2909455,0.61271065,0.1121449,1.2008702,1.5457069,0.581661,0.92831,1.681678,0.7425416,1.4708856,0.46134353,0.86006993,1.6160225,0.11507133,0.71033084,0.84360003,0.633045,0.7326,0.7478803,1.2399182,2.2336438,1.0632951,0.34330612,0.11535927,0.8218642,0.23108643,2.1923738,0.95810384,2.5887847,0.28031567,0.86809003,1.352899,0.0,1.8721218,0.99909806,0.2757177,1.0709856,0.671719,1.5771604,1.5445467,0.17294921,0.6963081,0.048962425,1.3201455,1.4439313,2.1076903,0.80315363,0.23035792,2.060562,0.6655933,1.8093307,0.45908353,0.3820622,1.656142,0.45176408,0.9683571
hidden_1_n41,0.3193055,2.3061247,0.64732265,0.4360505,1.4925745,0.4295572,0.09608157,0.23765302,0.8749076,0.3191754,1.8894272,0.054193273,0.79170024,1.3109074,1.1782247,0.6168856,0.14537825,2.4065192,0.7858962,0.4260585,0.51513433,0.83035856,1.0577675,1.802758,0.9318471,2.1226182,0.44082072,0.7350628,0.5610527,0.13893904,0.7445758,0.9633125,4.529968,0.9541715,0.6040521,0.6694576,1.3027729,0.34982726,1.2516223,0.88613176,0.5988514,1.9442134,1.1893698,3.8837106,2.3505247,0.38856116,0.5017315,0.32112554,1.3311907,0.5450563,1.8347989,0.47698227,0.63828504,2.6749833,1.2276353,0.7651345,0.9121605,2.0767283,2.0754325,2.069142,1.2922662,3.964014,0.91491795,2.2318437,1.8638022,1.2762009,0.15607867,0.97785765,1.3350036,0.29124594,0.8110382,1.1809971,0.5819593,1.9927372,0.832898,0.93357044,0.8124654,2.0731134,2.1545756,0.37967312,0.31802216,1.286024,0.1335115,0.40367556,0.7699966,0.4264434,0.6205777,0.647901,0.2236335,1.4575365,1.2856488,0.05512486,0.8392138,0.95535845,0.025494909,1.3830909,1.4977834,1.806005,2.97455,0.53653306,0.21364903,1.5056475,0.10196103,1.1492218,0.69229627,0.65695053,2.427006,0.2058494,0.5020727,0.36310965,0.30067694,1.1342907,1.8626562,0.637047,0.28023314,0.19304094,2.2663538,1.1651772,0.69041914,0.9056514,0.7147445,1.4477412,0.84117126,0.76060385,0.7498365,0.14559431,0.12965168,3.7931411,0.7740019,0.97252256,0.15247628,1.5091283,2.0386794,1.6703304,2.484725,0.7609329,2.4523008,1.4910206,1.2525913,2.6106756,1.3550221,0.2654847,0.9786206,2.3878326,1.6576601,0.102124795,0.22979385,1.9102247,1.0275377,2.5065365,1.1469277,0.9193661,1.3243257,2.1701453,0.17401053,0.39172235,1.3324329,1.2781602,1.4828491,0.87803,2.311488,1.5347651,2.3918087,0.32709885,0.88929397,0.21157877,3.796289,3.380682,0.7138686,0.0,1.5726748,0.2577484,0.11718096,0.82639974,1.6742538,0.42307287,2.5628002,0.37029,2.0600631,4.4344316,2.014479,2.7171874,2.4362173,1.0966737,1.3928012,0.23199046,1.907326,0.5921655,0.3194313,0.7433151,1.3788173,0.2982099
hidden_1_n42,1.1321874,0.4907689,0.5627359,0.43261516,1.0979748,1.186857,0.15269874,0.45722064,0.732758,0.47582924,0.99500376,0.123661414,0.066798255,0.76936686,0.15359579,1.5440929,0.16859558,0.086116716,2.2099676,1.3411237,0.28878626,0.7402825,0.5214191,0.8463511,0.084306896,1.7256273,1.7166773,2.0701945,0.6837564,0.59914595,0.77940047,0.4760371,0.4749054,1.220007,0.6897097,0.5486098,0.4915105,1.3336397,0.31915042,1.8807096,0.79881805,0.4862577,0.48823455,0.16166048,1.2214037,1.465586,0.85186565,1.2981726,0.4981804,0.58881724,0.98258364,1.1415584,1.8480071,1.437102,0.6295394,2.0076735,0.33767956,0.8290146,1.4483311,0.97187054,0.31122315,0.1310348,0.2512282,1.3634434,0.40642592,0.4273265,1.3704343,0.7860956,1.0786569,1.3888913,0.87747025,1.4443942,0.901636,0.24647653,0.5679544,1.2531009,0.56893915,1.70511,0.24174401,0.25331423,1.1801052,1.054468,0.9540074,0.4483884,0.5902392,0.5971385,0.02854347,1.3781564,0.9929948,0.5444874,0.9373385,0.29901162,0.80824214,0.9871818,0.8699789,0.36528566,1.5291609,0.37261558,0.77006066,1.0140523,0.29458064,0.5187978,0.43197504,0.41957805,0.7207154,1.1234075,1.4178792,2.8129845,1.5948234,1.4398617,2.8704815,1.4321369,0.981761,0.7756854,1.7291654,0.71791184,0.11013058,2.579655,0.36849433,0.35578775,0.10461465,0.12542132,1.1176895,2.0756383,0.36960974,1.7074697,0.23545183,1.6587417,0.6716667,0.56453025,1.5572662,2.855026,1.0194676,0.5503247,0.8187837,0.9558903,7.2917213,0.74036455,0.24297155,1.2815616,1.4124693,0.13045172,0.9755857,1.0250866,0.42598715,0.7835471,0.16376,1.9371227,1.5252625,0.8065231,0.63907856,0.38361272,0.9854879,0.6170723,1.0748645,0.63253236,1.9002202,2.088354,0.47203285,0.13360734,0.26127464,0.095044486,3.0258105,0.64749527,2.5792058,0.44319326,1.3772815,1.5687481,1.3282967,2.3530054,0.0,0.86399,1.865363,0.16032335,3.029686,1.5751622,0.34467563,0.29171264,0.60678667,1.5671586,0.99789286,2.3817134,0.41331872,0.07078827,2.1834388,0.6656005,1.8617244,0.34270656,1.1979626,1.0980145,1.2729131,0.91336113
hidden_1_n43,0.3302762,1.1737655,0.40976882,1.1801882,2.2505527,1.0037801,0.6915304,0.24232772,0.21796678,0.3253351,0.6186185,0.47076455,0.45507398,1.8787171,0.28749835,2.5015604,0.8519252,0.09648721,0.64291656,1.7104534,0.88175565,0.28268507,0.88838595,0.28991562,0.17857157,0.19516806,0.08625589,0.28376234,0.22594514,0.66041493,1.4223868,2.006464,0.22595133,1.101658,0.31075993,0.44665423,0.7935132,0.3238216,0.20707725,0.8409441,1.3469483,0.13442643,0.071359284,0.22621638,0.35638788,1.0514792,0.1403167,0.5867361,1.1245499,0.41312203,0.54889756,0.118982814,1.447671,1.6296719,0.35317656,4.3046217,0.05147603,1.6369537,0.04686778,0.425305,1.2874597,0.16614912,0.29166964,0.60248065,0.6314042,0.22023462,0.37048194,0.2988934,1.2262917,2.163887,0.18992065,0.5939007,0.47312498,0.7407671,0.4253441,2.0043828,0.5681858,1.5935187,0.6435078,1.1142081,0.1081051,0.2187179,0.8369822,0.10436576,0.614137,0.18715374,0.31382477,0.47131616,0.42763647,0.35346863,1.1933401,0.01902934,0.8430172,0.6055542,0.4738282,1.000226,2.5105689,0.07097355,1.5057585,2.4052362,0.9490428,1.2828512,0.658459,0.11118156,0.22584212,0.19408932,0.33814627,1.7889744,1.007955,2.184363,1.4807183,0.9805627,1.2672914,1.0184915,0.4759646,0.17115481,0.55291086,0.31523782,1.8004469,0.73074657,0.9062419,0.68206745,1.6084267,1.8800173,0.61115986,1.1662704,1.5490891,0.5825019,0.14281699,0.35376713,0.24272162,0.6262059,0.11575976,1.1733013,0.24000739,0.31230778,1.7245085,0.23960215,1.4651884,0.67772347,0.05122071,0.3604908,0.9246982,1.6466496,0.70072407,0.16827457,0.5799941,0.13138863,0.89642346,0.17162943,0.85636514,0.33724752,1.513354,0.4420805,0.46002012,0.62594426,0.6779495,0.079883665,0.15825991,0.19527915,0.73450595,0.5812987,0.8943165,1.0162288,1.0447128,0.2287205,0.24605407,0.65535295,0.88710093,0.36786994,0.14884032,0.0,1.1849996,0.59787613,0.6454868,1.0444427,0.27079505,0.023466434,0.16122814,0.12596573,1.2952328,1.5269363,0.60844624,0.5466806,1.3099486,1.2046239,1.4808335,0.32978356,1.112942,0.81705093,0.44389853,0.07582423
hidden_1_n44,0.872062,2.0740023,0.32720122,0.96486545,0.8594721,0.44391042,0.37982726,0.41218394,0.37297118,0.0999328,0.09637531,0.1119427,0.36122522,0.8349627,1.0520339,1.1955495,0.6917329,0.60248566,0.65840536,0.12077215,1.8770338,0.8176011,1.2616563,0.6972676,0.06526986,0.059548344,0.28362852,0.17542957,0.2505996,0.07527028,0.30788767,0.8579684,1.016214,1.2613722,0.77830637,1.028595,0.51316905,0.011543894,0.4680463,1.4315066,0.85372114,0.059932377,0.39257115,2.1090105,2.0703306,1.4148277,1.0454228,0.64072925,0.81132126,0.5014162,1.0025823,0.13459674,0.36394632,1.1574258,0.7976036,2.621295,0.16533722,0.6695616,2.092886,0.1660918,0.75825775,0.61530876,0.8572479,0.6532649,3.0802598,0.87633884,1.0465052,0.93604827,1.2228078,1.7627641,0.48981166,0.8652731,1.7237395,0.1198482,0.35597077,1.0173706,1.9643482,0.15778139,0.6946016,0.7327466,0.663703,0.12108829,0.25141647,0.059168886,0.11898251,0.3198412,0.083622105,0.14645936,0.5400811,0.27291328,0.32478946,0.44019315,0.5763749,0.79567814,0.46196726,0.7258376,1.5369867,0.2631114,1.2817627,1.0162199,0.42026967,1.088228,0.14041568,0.20749651,0.85844284,0.22860481,0.23806188,0.59645265,1.1502202,1.6405841,1.1282136,1.7929559,0.7407852,0.0037527282,1.9176307,1.6823928,0.12652926,0.050160777,1.3561743,0.74693465,0.716472,0.2681703,1.3797925,0.5203072,0.9608095,0.5069452,0.59057397,0.46921048,1.1460037,0.55114627,1.5082762,0.6961194,0.21807636,0.67697597,0.7692258,1.5546043,0.74271363,0.09334556,1.7074106,0.7801444,0.055151306,0.26956743,1.4272125,1.3915763,0.39466125,0.241528,0.5359895,0.76556045,0.35118958,1.1668015,0.43163562,0.577384,0.36492336,0.81950396,0.7051225,0.057542242,0.46401003,0.79834974,0.13921997,0.12656358,0.43544233,0.26363084,0.6134534,0.20739138,1.5747461,0.49920923,0.43983513,1.7846625,0.807682,0.96796817,0.076234326,0.094078146,0.0,2.1858792,0.18414497,0.9012077,2.3549263,1.1509047,1.4396675,0.298774,1.2081156,0.70575625,0.79753613,0.7235076,1.1228594,0.3136073,1.0218738,0.6261754,2.0349133,1.149404,1.0871435,0.40243953
hidden_1_n45,0.35988885,0.7586547,0.7880196,0.67712706,0.8554188,1.0008578,0.34812632,0.28758588,1.0303136,0.3126399,0.46950907,0.4823482,1.348376,1.4316535,0.6561868,0.7500597,0.20143978,2.8879569,0.9143293,0.16227265,0.49638957,0.7028597,0.76581204,1.9280294,1.8585869,1.917479,0.26624796,0.3080131,1.6342925,1.8151066,0.7882083,1.704235,0.9377432,1.0119197,1.5221564,2.4737394,1.0404052,0.4459882,0.2988805,0.7426657,0.9912779,1.9243312,1.8608291,1.149723,0.73781073,1.3105675,0.52305955,0.14204884,1.0523813,0.4391512,0.538187,0.41069818,0.25350186,0.10570387,0.33253184,1.1755015,0.048063677,0.3842361,0.7536007,0.23645404,0.77265406,0.08065263,0.27783176,0.28656656,0.7811381,0.9790203,1.2002779,0.25063604,0.10785766,1.7786161,1.340542,1.9653193,0.91928226,1.9193345,1.6654601,0.17827322,0.8513377,1.0327346,0.42901832,1.4217945,0.8521391,1.3697261,0.3077521,1.4520816,0.511883,0.3380207,0.30385268,0.461808,0.38141295,1.1042237,0.15334876,1.2971736,2.9358892,0.21560605,0.2635291,0.33705944,0.2946545,0.4927503,0.027984358,0.6656471,0.8777032,2.506742,0.69151247,1.2495068,0.49540138,0.301759,0.4599708,0.2921138,0.5843732,1.8190899,0.13309309,0.74381375,0.72848594,1.2861196,0.55252314,0.8880085,0.9851238,0.547371,2.0417724,1.5155891,0.73997754,0.2653566,0.55172896,0.58870727,0.76833034,0.5951298,0.34649792,0.20055045,0.1625074,0.28059193,0.62745553,1.2003678,0.93356586,0.72677344,2.9621768,0.7532681,0.64407897,1.894077,0.14351246,0.14638592,0.19318406,0.09793129,0.31546664,0.4470484,2.6209724,0.7370174,2.8269205,0.26941317,0.8967804,2.463922,1.1059732,0.3724256,0.8349242,1.5941664,1.3907087,1.4790206,0.88579357,1.3899876,0.40529105,2.331002,2.1245239,2.0634441,0.84027886,0.268965,1.3701028,1.0433286,2.054273,0.09950078,0.6457196,1.1163635,0.1612015,1.4581687,0.6333909,0.0,0.5620409,0.13047984,0.40199193,1.5305002,0.1712803,1.3450097,0.611178,0.3448751,0.5114895,2.442207,0.5977369,0.2788762,0.48128042,0.34737778,0.2785195,0.24367118,0.3282693,1.0125126
hidden_1_n46,0.83606523,0.18956237,0.06641364,0.7383241,0.27058974,0.49956235,0.28399768,0.15232106,0.019544201,0.41769066,2.2247014,0.06415046,0.136842,0.5345583,1.0708051,0.547046,0.37706983,0.8962424,2.4347982,1.2639816,0.9436431,0.118290015,0.7503388,1.3259044,0.36756724,1.2678183,0.7452263,0.19275665,0.31146613,1.0572406,0.18838593,1.0875868,1.7872872,0.63200396,0.8662276,1.0336763,0.30867374,0.73337287,0.35003632,0.57044667,0.5156129,0.14849238,1.3674959,1.4547517,1.3108376,0.39269707,0.4681291,0.5029862,1.6590658,0.38618374,1.1817238,0.19514962,1.5965756,1.585483,0.8009488,0.559937,0.6552615,0.43915808,2.4743752,0.2839265,0.83158016,0.61094743,0.6860788,0.40538126,0.19563203,1.1842911,0.49135372,1.8472942,1.3940771,0.84202,0.3783789,2.0480661,0.7843743,1.1993831,1.3362359,0.55917996,0.44548944,1.3803465,0.29677856,1.5108413,0.21190499,1.2644887,1.2128484,0.46299925,0.84547025,0.9816235,0.19583952,0.9856417,0.7000153,0.5543846,0.625462,0.3790488,1.5146638,1.2475235,1.1933447,1.4248658,1.5016149,0.9195734,1.0580994,2.4300873,0.18181908,2.2378674,0.05618202,0.92266655,0.30099142,0.6543693,1.0909959,1.0112972,0.39035615,1.8716294,1.7068236,1.8878657,2.444112,0.14151849,1.2637568,0.17421797,0.41735622,0.424665,1.7061014,0.39221388,0.12572126,0.32509968,1.357877,0.69558936,0.1592888,0.5881058,0.66662484,2.0352654,0.442141,0.53169626,1.4356828,1.3729895,1.0540451,1.3216003,2.5116782,0.97740483,1.5532931,1.8483533,0.6606197,2.2219143,0.6839274,0.3143271,1.6428044,0.2290587,1.8268325,0.13816772,0.7489141,0.3397825,0.8778504,1.3499187,1.2218744,0.8925548,1.6531917,1.1286501,1.3151748,0.016483353,0.6174648,1.6805243,0.37239674,0.06308942,1.8617741,0.6411561,2.3592439,0.78188926,1.5775757,0.6322841,0.49055478,1.2624365,0.8418269,1.1422129,1.8318552,0.35227424,1.0316833,0.35704482,0.0,0.44506922,0.6576741,0.7564429,0.9773949,0.31469458,1.30463,0.8964998,2.1673033,0.65159947,1.0868056,0.96099347,0.9761057,0.3169567,1.6536462,1.0802622,0.32017562,0.28292874
hidden_1_n47,0.3512077,1.264601,0.1740337,0.3464892,0.13574173,1.0610236,0.20431803,0.2229986,0.03727228,0.4634924,0.80056053,0.355733,0.09962602,0.06233587,0.7817211,1.4323477,0.33375964,0.85564613,0.626266,0.7455526,0.64079446,0.6677306,1.9460094,4.352652,0.40972587,0.44768408,0.46738523,0.22627982,0.73558086,0.21381216,0.20495129,3.4923131,0.8574814,0.84848577,0.99315435,0.65532124,0.6447239,0.4352076,1.04106,0.5703885,1.5437504,0.35646573,0.14093694,1.3279337,1.0571114,0.45466504,1.3893561,0.82145685,1.5104723,0.4750913,0.7736357,0.4848755,0.7892634,1.7517172,0.7945629,0.849142,0.7192003,0.8313355,2.1480422,1.0934142,0.58630544,0.69504744,0.7745969,1.9040989,1.7709934,0.8994765,0.38312584,1.2304677,2.2722173,1.7573133,0.1703415,0.4009264,0.8664607,2.9015267,0.655087,1.5657079,0.686876,1.6368818,0.25082317,2.002845,0.22982201,0.21413317,0.255858,0.13734064,0.45380682,1.3366885,0.13737214,0.9073645,0.049990382,2.3411682,1.7136053,0.3195743,0.43635488,0.9289768,1.0767686,2.0870795,0.5595942,2.8365982,0.21808384,2.7770977,0.28177,4.175327,0.4137997,0.08150267,0.24071147,0.23702368,0.4314998,0.80572313,0.34674197,1.234201,0.052709192,2.2589514,1.3698342,0.5478809,2.4585161,0.4359856,1.3165438,0.21618964,2.5990949,0.2623904,0.66171163,2.7629278,0.7823125,0.5852356,0.4817539,0.45638484,0.7956559,2.7433527,0.074620396,1.0747343,0.58650744,1.3499292,0.068558924,0.7053169,1.1644713,0.7631496,0.97522116,1.2670484,2.2950468,2.7250233,0.4509451,1.3753155,2.2381194,0.7964232,0.57255447,0.2660484,0.33653468,0.41161153,0.16054118,1.5040501,0.8976809,2.632291,0.36846024,0.9961326,1.4624127,0.18826951,0.50415635,0.82216483,0.3912993,0.5068201,1.6897403,0.11288394,0.95230585,0.3933215,1.6843505,0.9035777,1.1475879,1.5442883,0.18980116,1.7678206,0.938385,0.6010124,0.31691077,1.1545845,0.3710542,0.0,0.67370826,1.1203324,0.96172446,1.3346242,0.44196555,0.21794517,2.8802624,0.5124973,1.4711018,0.5875085,1.3428237,1.136339,2.1791995,0.9627442,0.56175375,0.38252196
hidden_1_n48,1.319351,1.0061456,0.3995863,0.54216874,1.0152011,1.7026014,1.107289,1.5032059,0.6343754,0.20298624,1.515291,0.13451432,1.4394362,1.1148535,1.1371794,2.0271566,0.6248654,2.5511332,0.39835653,0.2938709,3.4550264,0.6574919,2.337999,2.104133,0.8200806,0.34802842,0.47465357,0.76850396,0.995648,2.2123792,0.1874209,1.3083154,0.5250746,1.628168,2.993892,1.5232229,1.1835526,0.4611471,0.28404903,1.126567,0.96243805,2.3511662,1.3409537,2.0097198,0.7051005,0.5237943,0.8341989,0.99322444,3.1024048,0.7007191,1.3608593,0.5305042,0.5655346,0.3288792,1.9761547,1.7954692,0.3021625,0.46102324,1.4617052,0.5205758,1.2992105,0.5999689,1.4960198,1.6685382,2.1839426,2.785494,1.2453547,1.4367031,0.805079,1.4223852,1.116641,0.8362126,0.43226787,1.0847417,3.03647,0.241333,0.66658586,1.465254,0.9702224,1.3448105,0.36152622,1.2472725,0.33125156,0.59254545,0.17568237,0.59503555,0.21556424,0.8626347,0.18679431,1.9560401,1.2891103,1.8463285,3.8478844,0.5250053,0.35319984,2.3363144,0.25714466,0.66444796,0.119722806,0.3016047,0.056452867,0.2911788,1.1665341,0.74776363,1.1498059,0.06052854,0.32732695,1.3474276,1.2629205,1.9921873,0.3334251,1.1753153,1.5349861,0.29726443,2.730322,0.30322823,1.6324708,0.4901045,2.2687514,1.887359,0.7884354,0.498536,0.17250839,1.4245285,0.88750476,1.5344092,0.34317142,0.56843644,1.5679029,0.31395194,1.1354622,0.7879203,0.5600122,0.08139527,2.5712512,0.30027288,1.4396026,1.5200391,0.025956452,0.9887529,0.15294003,0.34983918,0.1070262,0.977363,3.8042312,0.28732142,3.3827045,0.60218436,2.067881,3.388466,1.7473009,1.0045195,0.831106,0.34390074,1.3094611,0.4040571,0.47646073,1.0873072,0.46421874,3.693576,3.1432378,0.8321172,0.31764454,0.70347273,2.9225438,2.2214437,1.4276794,0.1886419,0.46992058,0.6493683,0.49517924,0.6047734,0.23067926,3.1005979,0.758451,0.8271807,0.0,0.7244544,1.205624,1.2214798,0.58478594,0.12697832,2.1831234,3.3948498,1.1319611,0.003421547,0.43872824,0.42997897,1.8193744,0.80325544,0.51520133,1.2418966
hidden_1_n49,0.24718276,0.93624234,0.1917774,1.0076207,1.2915975,1.0992616,0.35546353,0.9771845,2.028534,0.40168205,1.2177155,1.3436911,1.7843242,1.2877271,2.8621037,0.20868754,1.0107093,1.5146451,1.733325,0.27656788,1.0561665,2.0447097,3.229946,0.9889059,1.5293752,3.8003871,2.1087515,2.7105875,1.3699919,0.65767974,0.5513711,2.8082206,1.8426509,0.5765357,0.7891675,1.1031469,1.2408941,2.3447068,0.78322583,0.92126864,1.8188742,0.378273,0.51120937,1.9366069,0.90277106,0.39773783,1.0481683,0.6534599,1.0613291,1.3841045,1.4336817,1.4880387,1.9456884,0.04523529,3.8530395,1.3674172,1.0708355,0.6069048,0.9153916,2.8660355,0.52425337,1.3771102,1.7701265,3.8480747,1.0186493,0.6927739,2.2620454,0.43139642,2.0138068,0.12219448,1.1987675,1.2703136,0.689485,1.7340642,0.09981545,0.39595923,0.32808715,1.2098724,0.57689303,0.5416909,1.3927642,1.3310122,0.036873464,0.948366,1.3449308,0.15062317,1.4851882,2.0729513,0.085869275,0.72565264,1.2010509,1.6719066,2.6433058,1.1172261,0.2504725,1.9158727,0.78829485,0.50802934,0.835087,0.25915816,0.9836511,2.1054544,1.6874399,0.06831224,0.8055772,0.7606843,1.7025846,0.3084859,0.023596713,0.047240973,2.9027076,0.8626505,0.5200322,1.9069133,0.6706989,2.415937,0.44628465,4.5227733,2.371932,0.9087395,0.7488756,1.3284086,0.43647605,0.9293162,1.0757347,0.92503387,0.21769905,1.5943661,2.1384542,0.02791329,1.2189896,0.7472289,0.09544633,3.2122128,1.7616696,0.46830788,2.474506,0.62276274,1.0007521,0.37071073,1.2251313,1.3834854,0.83805853,1.2478005,1.3456328,1.280413,0.9906544,3.6572897,0.71362257,2.0384886,0.091118,2.3597956,1.5223081,0.87271893,0.18785325,1.9232446,0.94695807,1.3821553,0.029581511,0.1848136,1.9779584,0.6593202,0.20962791,0.29747772,0.78865314,0.75239927,1.7256733,2.5464299,1.4517772,1.232958,2.5051851,0.7838365,0.8641426,0.7701507,1.8877783,0.5385757,0.954076,0.0,0.8547279,2.010466,2.3067894,2.4161072,2.3946803,0.79547274,1.5034529,0.15199502,0.6423196,0.022435844,0.13901342,0.42924142,0.92933166,0.33693257
